id,external_id,legacy_partner_source,legacy_partner_id,name
30781,legacy_partner_sc_0b4ed9c3724048d6b8b2f5cbdc3dbab8,cooperat_company,0b4ed9c3724048d6b8b2f5cbdc3dbab8,中铁二十三局四公司德阳市东一环路工程青衣江道路工程项目部
30782,legacy_partner_sc_0c942819a1654d8d8a933b14557623e9,cooperat_company,0c942819a1654d8d8a933b14557623e9,中铁一局集团铁路建设有限公司
30783,legacy_partner_sc_0d72a7b1934646de9ab5a6f83dc7a9c3,cooperat_company,0d72a7b1934646de9ab5a6f83dc7a9c3,德阳市旌阳区汇乐幼儿园
30784,legacy_partner_sc_0e264f213e764dc3a0f57251de731e22,cooperat_company,0e264f213e764dc3a0f57251de731e22,四川长虹技佳精工有限公司重庆分公司
30785,legacy_partner_sc_0f7c4317dc9e4deea17c2879be9c62f2,cooperat_company,0f7c4317dc9e4deea17c2879be9c62f2,广汉市南兴镇人民政府
30786,legacy_partner_sc_104f0e9b81d64f2893166f483b02dca0,cooperat_company,104f0e9b81d64f2893166f483b02dca0,德阳农村商业银行股份有限公司
30787,legacy_partner_sc_106E8EF97ACD479F82A872795374491A,cooperat_company,106E8EF97ACD479F82A872795374491A,四川中恒联合建设工程有限公司
30788,legacy_partner_sc_108a5cb993724648bd5f98d85521cb25,cooperat_company,108a5cb993724648bd5f98d85521cb25,四川安训星光体育发展有限责任公司
30789,legacy_partner_sc_10f0342425314adf8ce794a78763fbf8,cooperat_company,10f0342425314adf8ce794a78763fbf8,中铁隧道局集团有限公司
30790,legacy_partner_sc_1146dfcc65b84ed8b2d533f97748e4a2,cooperat_company,1146dfcc65b84ed8b2d533f97748e4a2,丹阳市丰泰工业炉有限公司
30791,legacy_partner_sc_114d0fa5de9b484b8a310a0187bc83d3,cooperat_company,114d0fa5de9b484b8a310a0187bc83d3,四川便捷酒店管理有限公司
30792,legacy_partner_sc_12F7A2F5CF6444E09534EE622DA14ABD,cooperat_company,12F7A2F5CF6444E09534EE622DA14ABD,绵竹市南轩中学
30793,legacy_partner_sc_12d27da254434a6ba86d7bbbde74ae0e,cooperat_company,12d27da254434a6ba86d7bbbde74ae0e,拉萨市堆龙德庆区住房和城乡建设局
30794,legacy_partner_sc_137813bf087e4c6ea7abe82bef6be177,cooperat_company,137813bf087e4c6ea7abe82bef6be177,大英县金元镇人民政府
30795,legacy_partner_sc_139f490fbc3447ef8c12e51b71a0061c,cooperat_company,139f490fbc3447ef8c12e51b71a0061c,四川省宇汇建设工程有限公司日喀则分公司
30796,legacy_partner_sc_13fc6037b0fa46308fd12a8dd1f8d2ec,cooperat_company,13fc6037b0fa46308fd12a8dd1f8d2ec,德阳明源电力（集团）有限公司德为电力分公司
