id,legacy_partner_source,legacy_partner_id,name,vat,customer_rank,supplier_rank,sc_supplier_type
108,xlsx_business_aligned_partner,name:中江佳赢家庭农场,中江佳赢家庭农场,,0,1,material
109,xlsx_business_aligned_partner,name:中江俊智商贸有限公司,中江俊智商贸有限公司,,0,1,other
110,xlsx_business_aligned_partner,name:中江元康建筑机械租赁有限公司,中江元康建筑机械租赁有限公司,,0,1,material
111,xlsx_business_aligned_partner,name:中江凯兴建设投资有限公司,中江凯兴建设投资有限公司,,0,1,material
112,xlsx_business_aligned_partner,name:中江勇城建材有限公司,中江勇城建材有限公司,,0,1,material
113,xlsx_business_aligned_partner,name:中江县东北镇万力机械设备租赁服务部（个体工商户）,中江县东北镇万力机械设备租赁服务部（个体工商户）,,0,1,other
114,xlsx_business_aligned_partner,name:中江县东北镇佳居劳务服务部（个体工商户）,中江县东北镇佳居劳务服务部（个体工商户）,,0,1,other
115,xlsx_business_aligned_partner,name:中江县东北镇和盛安防产品经营部,中江县东北镇和盛安防产品经营部,,0,1,material
116,xlsx_business_aligned_partner,name:中江县东北镇建杰劳务服务部(个体工商户),中江县东北镇建杰劳务服务部(个体工商户),,0,1,other
117,xlsx_business_aligned_partner,name:中江县东北镇惜弘安装维修部,中江县东北镇惜弘安装维修部,,0,1,material
118,xlsx_business_aligned_partner,name:中江县东北镇王永贵货物运输经营部,中江县东北镇王永贵货物运输经营部,,0,1,other
119,xlsx_business_aligned_partner,name:中江县东北镇谢昊建材经营部（个体工商户）,中江县东北镇谢昊建材经营部（个体工商户）,,0,1,other
120,xlsx_business_aligned_partner,name:中江县东北镇顺蔚劳务服务部(个体工商户),中江县东北镇顺蔚劳务服务部(个体工商户),,0,1,other
121,xlsx_business_aligned_partner,name:中江县乐中机砖制造有限责任公司,中江县乐中机砖制造有限责任公司,,0,1,material
122,xlsx_business_aligned_partner,name:中江县今龙头门业有限公司,中江县今龙头门业有限公司,,0,1,material
123,xlsx_business_aligned_partner,name:中江县仓山镇仓达建材经营部,中江县仓山镇仓达建材经营部,,0,1,other
124,xlsx_business_aligned_partner,name:中江县佳琦机械租赁有限公司,中江县佳琦机械租赁有限公司,,0,1,other
125,xlsx_business_aligned_partner,name:中江县兴隆镇隆庆建材销售经营部,中江县兴隆镇隆庆建材销售经营部,,0,1,other
126,xlsx_business_aligned_partner,name:中江县兴隆镇龙发机电经营部,中江县兴隆镇龙发机电经营部,,0,1,other
127,xlsx_business_aligned_partner,name:中江县凯江镇佳园建筑装修经营部,中江县凯江镇佳园建筑装修经营部,,0,1,other
128,xlsx_business_aligned_partner,name:中江县凯江镇元翠五交化经营部,中江县凯江镇元翠五交化经营部,,0,1,material
129,xlsx_business_aligned_partner,name:中江县凯江镇元鑫建材经营部,中江县凯江镇元鑫建材经营部,,0,1,material
130,xlsx_business_aligned_partner,name:中江县凯江镇刘光勇农机门市部（刘洋）,中江县凯江镇刘光勇农机门市部（刘洋）,,0,1,other
131,xlsx_business_aligned_partner,name:中江县凯江镇吴涛建材经营部,中江县凯江镇吴涛建材经营部,,0,1,other
132,xlsx_business_aligned_partner,name:中江县凯江镇天山五金经营部,中江县凯江镇天山五金经营部,,0,1,material
133,xlsx_business_aligned_partner,name:中江县凯江镇展成管业经营部,中江县凯江镇展成管业经营部,,0,1,material
134,xlsx_business_aligned_partner,name:中江县凯江镇广厦五金建材门市部,中江县凯江镇广厦五金建材门市部,,0,1,other
135,xlsx_business_aligned_partner,name:中江县凯江镇广鑫五金经营部,中江县凯江镇广鑫五金经营部,,0,1,material
136,xlsx_business_aligned_partner,name:中江县凯江镇显英建材经营部,中江县凯江镇显英建材经营部,,0,1,other
137,xlsx_business_aligned_partner,name:中江县凯江镇欧尚室内装饰材料经营部,中江县凯江镇欧尚室内装饰材料经营部,,0,1,other
138,xlsx_business_aligned_partner,name:中江县凯江镇正江建材经营部,中江县凯江镇正江建材经营部,,0,1,other
139,xlsx_business_aligned_partner,name:中江县凯江镇芯维电脑经营部,中江县凯江镇芯维电脑经营部,,0,1,material
140,xlsx_business_aligned_partner,name:中江县凯江镇锐峰五金日杂店,中江县凯江镇锐峰五金日杂店,,0,1,other
141,xlsx_business_aligned_partner,name:中江县凯江镇阳光美工广告部,中江县凯江镇阳光美工广告部,,0,1,other
142,xlsx_business_aligned_partner,name:中江县凯江镇顺源建材经营部,中江县凯江镇顺源建材经营部,,0,1,other
143,xlsx_business_aligned_partner,name:中江县凯江镇鸿盛彩钢经营部,中江县凯江镇鸿盛彩钢经营部,,0,1,material
144,xlsx_business_aligned_partner,name:中江县凯江镇黄普机电维修部,中江县凯江镇黄普机电维修部,,0,1,material
145,xlsx_business_aligned_partner,name:中江县凯江镇龙升玻璃经营门市部,中江县凯江镇龙升玻璃经营门市部,,0,1,other
146,xlsx_business_aligned_partner,name:中江县力源劳务有限公司,中江县力源劳务有限公司,,0,1,other
147,xlsx_business_aligned_partner,name:中江县南华镇世伟建材经营部,中江县南华镇世伟建材经营部,,0,1,other
148,xlsx_business_aligned_partner,name:中江县南华镇余枫建材经营部,中江县南华镇余枫建材经营部,,0,1,other
149,xlsx_business_aligned_partner,name:中江县南华镇吴永军建材经营部2,中江县南华镇吴永军建材经营部2,,0,1,other
150,xlsx_business_aligned_partner,name:中江县南华镇新鸿源五金建材经营部,中江县南华镇新鸿源五金建材经营部,,0,1,other
151,xlsx_business_aligned_partner,name:中江县南华镇曾志斌卫浴批发部,中江县南华镇曾志斌卫浴批发部,,0,1,other
152,xlsx_business_aligned_partner,name:中江县南华镇梁恩金货运部,中江县南华镇梁恩金货运部,,0,1,other
153,xlsx_business_aligned_partner,name:中江县南华镇祥升劳务服务部,中江县南华镇祥升劳务服务部,,0,1,other
154,xlsx_business_aligned_partner,name:中江县南华镇红立建材经营部,中江县南华镇红立建材经营部,,0,1,other
155,xlsx_business_aligned_partner,name:中江县南华镇缆天下五金建材经营部,中江县南华镇缆天下五金建材经营部,,0,1,other
156,xlsx_business_aligned_partner,name:中江县南华镇许棋建材经营部,中江县南华镇许棋建材经营部,,0,1,other
157,xlsx_business_aligned_partner,name:中江县南华镇远海五金店(个体工商户),中江县南华镇远海五金店(个体工商户),,0,1,other
158,xlsx_business_aligned_partner,name:中江县南华镇邹明孝机械设备租赁服务部,中江县南华镇邹明孝机械设备租赁服务部,,0,1,other
159,xlsx_business_aligned_partner,name:中江县南华镇金宏机械租赁经营部,中江县南华镇金宏机械租赁经营部,,0,1,other
160,xlsx_business_aligned_partner,name:中江县南华镇鑫成建材经营部,中江县南华镇鑫成建材经营部,,0,1,material
161,xlsx_business_aligned_partner,name:中江县南华镇鑫旅汽车装饰美容中心,中江县南华镇鑫旅汽车装饰美容中心,,0,1,other
162,xlsx_business_aligned_partner,name:中江县宏钰页岩砖制造有限公司,中江县宏钰页岩砖制造有限公司,,0,1,other
163,xlsx_business_aligned_partner,name:中江县富兴镇亭宇劳务服务部（个体工商户）,中江县富兴镇亭宇劳务服务部（个体工商户）,,0,1,other
164,xlsx_business_aligned_partner,name:中江县富兴镇博明劳务服务部（个体工商户）,中江县富兴镇博明劳务服务部（个体工商户）,,0,1,other
165,xlsx_business_aligned_partner,name:中江县富兴镇祥凤劳务服务部(个体工商户）,中江县富兴镇祥凤劳务服务部(个体工商户）,,0,1,other
166,xlsx_business_aligned_partner,name:中江县建兴保温材料厂,中江县建兴保温材料厂,,0,1,other
167,xlsx_business_aligned_partner,name:中江县成远建材有限公司,中江县成远建材有限公司,,0,1,material
168,xlsx_business_aligned_partner,name:中江县扬盛机械租赁有限公司,中江县扬盛机械租赁有限公司,,0,1,other
169,xlsx_business_aligned_partner,name:中江县新华石建材有限公司,中江县新华石建材有限公司,,0,1,other
170,xlsx_business_aligned_partner,name:中江县永兴镇丁姗机械租赁经营部,中江县永兴镇丁姗机械租赁经营部,,0,1,other
171,xlsx_business_aligned_partner,name:中江县永兴镇大斌建筑行(个体工商户),中江县永兴镇大斌建筑行(个体工商户),,0,1,other
172,xlsx_business_aligned_partner,name:中江县永兴镇文博建材经营部,中江县永兴镇文博建材经营部,,0,1,other
173,xlsx_business_aligned_partner,name:中江县永兴镇杰竣建材经营部,中江县永兴镇杰竣建材经营部,,0,1,other
174,xlsx_business_aligned_partner,name:中江县永太镇曾武文门窗经营部,中江县永太镇曾武文门窗经营部,,0,1,material
175,xlsx_business_aligned_partner,name:中江县永太镇楷鑫装饰服务部,中江县永太镇楷鑫装饰服务部,,0,1,material
176,xlsx_business_aligned_partner,name:中江县测绘所,中江县测绘所,,0,1,other
177,xlsx_business_aligned_partner,name:中江县玉兴镇久恒艺术石材加工经营部,中江县玉兴镇久恒艺术石材加工经营部,,0,1,other
178,xlsx_business_aligned_partner,name:中江县砼源建材有限公司,中江县砼源建材有限公司,,0,1,other
179,xlsx_business_aligned_partner,name:中江县福江页岩机砖厂,中江县福江页岩机砖厂,,0,1,other
180,xlsx_business_aligned_partner,name:中江县辑庆镇义江五金店（个体工商户）,中江县辑庆镇义江五金店（个体工商户）,,0,1,material
181,xlsx_business_aligned_partner,name:中江县辑庆镇友大机械租赁经营部,中江县辑庆镇友大机械租赁经营部,,0,1,other
182,xlsx_business_aligned_partner,name:中江县辑庆镇安刚建材经营部,中江县辑庆镇安刚建材经营部,,0,1,other
183,xlsx_business_aligned_partner,name:中江县辑庆镇平鑫机械租赁部(个体工商户),中江县辑庆镇平鑫机械租赁部(个体工商户),,0,1,other
184,xlsx_business_aligned_partner,name:中江县辑庆镇毛小沙建材经营部,中江县辑庆镇毛小沙建材经营部,,0,1,other
185,xlsx_business_aligned_partner,name:中江县通济镇林贤刚货运部,中江县通济镇林贤刚货运部,,0,1,other
186,xlsx_business_aligned_partner,name:中江县通济镇金锐建材经营部,中江县通济镇金锐建材经营部,,0,1,other
187,xlsx_business_aligned_partner,name:中江县鑫兴建材有限公司,中江县鑫兴建材有限公司,,0,1,other
188,xlsx_business_aligned_partner,name:中江县飞凤建材有限公司,中江县飞凤建材有限公司,,0,1,other
189,xlsx_business_aligned_partner,name:中江县龙台镇富盈门窗装饰部,中江县龙台镇富盈门窗装饰部,,0,1,material
190,xlsx_business_aligned_partner,name:中江县龙台镇欣煜建材经营部,中江县龙台镇欣煜建材经营部,,0,1,material
191,xlsx_business_aligned_partner,name:中江县龙台镇金煜宾馆,中江县龙台镇金煜宾馆,,0,1,other
192,xlsx_business_aligned_partner,name:中江县龙腾建材有限责任公司,中江县龙腾建材有限责任公司,,0,1,other
193,xlsx_business_aligned_partner,name:中江和亿建材有限公司,中江和亿建材有限公司,,0,1,other
194,xlsx_business_aligned_partner,name:中江大东建材有限公司,中江大东建材有限公司,,0,1,material
195,xlsx_business_aligned_partner,name:中江宇扬建材有限公司,中江宇扬建材有限公司,,0,1,material
196,xlsx_business_aligned_partner,name:中江志诚钢化玻璃制品有限公司,中江志诚钢化玻璃制品有限公司,,0,1,material
197,xlsx_business_aligned_partner,name:中江民鑫门窗有限公司,中江民鑫门窗有限公司,,0,1,other
198,xlsx_business_aligned_partner,name:中江海涯供排水设备有限公司,中江海涯供排水设备有限公司,,0,1,material
199,xlsx_business_aligned_partner,name:中江益源建材有限公司,中江益源建材有限公司,,0,1,material
200,xlsx_business_aligned_partner,name:中江能鑫建材有限公司,中江能鑫建材有限公司,,0,1,other
201,xlsx_business_aligned_partner,name:中江誉泰建材有限公司,中江誉泰建材有限公司,,0,1,material
202,xlsx_business_aligned_partner,name:中江鑫合龙建材有限公司,中江鑫合龙建材有限公司,,0,1,other
203,xlsx_business_aligned_partner,name:中江雄锋机械设备租赁有限公司,中江雄锋机械设备租赁有限公司,,0,1,material
204,xlsx_business_aligned_partner,name:中海建国际建设咨询集团有限责任公司重庆分公司,中海建国际建设咨询集团有限责任公司重庆分公司,,0,1,material
205,xlsx_business_aligned_partner,name:中环城乡规划设计有限公司喀什第一分公司,中环城乡规划设计有限公司喀什第一分公司,,0,1,other
206,xlsx_business_aligned_partner,name:中石化自贡石油化工有限公司,中石化自贡石油化工有限公司,,0,1,material
207,xlsx_business_aligned_partner,name:中石油新疆销售有限公司和田分公司,中石油新疆销售有限公司和田分公司,,0,1,material
208,xlsx_business_aligned_partner,name:中硕线缆成都有限公司,中硕线缆成都有限公司,,0,1,material
209,xlsx_business_aligned_partner,name:中科建工程管理有限公司,中科建工程管理有限公司,,0,1,material
210,xlsx_business_aligned_partner,name:中科高盛咨询集团有限公司重庆分公司,中科高盛咨询集团有限公司重庆分公司,,0,1,material
211,xlsx_business_aligned_partner,name:中航金网(北京)电子商务有限公司,中航金网(北京)电子商务有限公司,,0,1,material
212,xlsx_business_aligned_partner,name:中邮通建设咨询有限公司,中邮通建设咨询有限公司,,0,1,material
213,xlsx_business_aligned_partner,name:中铁隧道局集团有限公司重轨15号部线一期土建工程03标项目经理部,中铁隧道局集团有限公司重轨15号部线一期土建工程03标项目经理部,,0,1,material
214,xlsx_business_aligned_partner,name:丰恒正（重庆）能源有限责任公司,丰恒正（重庆）能源有限责任公司,,0,1,material
215,xlsx_business_aligned_partner,name:丰桓正（重庆）能源有限责任公司,丰桓正（重庆）能源有限责任公司,,0,1,material
216,xlsx_business_aligned_partner,name:丰都县三合镇海洲五金经营部,丰都县三合镇海洲五金经营部,,0,1,material
217,xlsx_business_aligned_partner,name:丰都县伟航电脑经营部,丰都县伟航电脑经营部,,0,1,material
218,xlsx_business_aligned_partner,name:丰都县元正物流有限公司,丰都县元正物流有限公司,,0,1,material
219,xlsx_business_aligned_partner,name:丰都县兴丰资产管理有限公司,丰都县兴丰资产管理有限公司,,0,1,material
220,xlsx_business_aligned_partner,name:丰都县如地水泥制品厂二分厂,丰都县如地水泥制品厂二分厂,,0,1,material
221,xlsx_business_aligned_partner,name:丰都县怡帆五金建材经营部,丰都县怡帆五金建材经营部,,0,1,material
222,xlsx_business_aligned_partner,name:丰都县渝宇商贸有限公司,丰都县渝宇商贸有限公司,,0,1,material
223,xlsx_business_aligned_partner,name:丰都县谭明英管材经营部,丰都县谭明英管材经营部,,0,1,material
224,xlsx_business_aligned_partner,name:丰都县重交再生资源开发有限公司,丰都县重交再生资源开发有限公司,,0,1,material
225,xlsx_business_aligned_partner,name:丰都县鑫祥洲建设工程有限公司,丰都县鑫祥洲建设工程有限公司,,0,1,material
226,xlsx_business_aligned_partner,name:丰都县阿玲五金经营部,丰都县阿玲五金经营部,,0,1,material
227,xlsx_business_aligned_partner,name:丰都县音榆办公家具经营部,丰都县音榆办公家具经营部,,0,1,material
228,xlsx_business_aligned_partner,name:临时水电组,临时水电组,,0,1,labor
229,xlsx_business_aligned_partner,name:临沂市兰山区君顺板材厂,临沂市兰山区君顺板材厂,,0,1,other
230,xlsx_business_aligned_partner,name:临沂市兰山区张浩木业板材厂,临沂市兰山区张浩木业板材厂,,0,1,other
231,xlsx_business_aligned_partner,name:临沂市大象钢材有限公司,临沂市大象钢材有限公司,,0,1,material
232,xlsx_business_aligned_partner,name:义乌市枫洲贸易有限公司,义乌市枫洲贸易有限公司,,0,1,material
233,xlsx_business_aligned_partner,name:乌鲁木齐嘉时代测绘服务有限公司和田分公司,乌鲁木齐嘉时代测绘服务有限公司和田分公司,,0,1,material
234,xlsx_business_aligned_partner,name:乌鲁木齐市米东区新邦特线缆经销部,乌鲁木齐市米东区新邦特线缆经销部,,0,1,other
235,xlsx_business_aligned_partner,name:乌鲁木齐市米东区管联阔宇建材经销部,乌鲁木齐市米东区管联阔宇建材经销部,,0,1,other
