row_no,subroute,blockers,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,recommended_next_task
45,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,119e3bb58e0d41e6892d645e9c27926c,中仪国际招标有限公司,,company,6,missing_tax_merge_identity_review
46,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,c0086452823340249b5a8543fbc26d56,中保共创(福建)融资担保有限公司,,company,1,missing_tax_single_source_create_review
47,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,fbbdfe8150d44f479029436c73611862,中信银行,,company,1,missing_tax_single_source_create_review
49,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,7edc0366851243f496270d99ef782457,中冶天工集团有限公司,,company,1,missing_tax_single_source_create_review
50,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,c2febb377ad74491b397cdccb67f3c6b,中华人民共和国国家金库峨边彝族自治县支库,,company,1,missing_tax_single_source_create_review
51,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,eb97fa979b904053a283c4c1b137c2e4,中华联合财产保险股份有限公司克孜勒苏柯尔克孜自治州分,,company,1,missing_tax_single_source_create_review
52,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,4612fc3b055c454cb6b33aade23b0af0,中华联合财产保险股份有限公司克孜勒苏柯尔克孜自治州分公司,,company,1,missing_tax_single_source_create_review
53,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,4c7d2910a9fd454db476265490db646a,中国中铁股份有限公司重庆轨道交通15号线一期土建工程总承包部,,company,1,missing_tax_single_source_create_review
54,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,DA1CBDB43B4A4257A778A7ECE6BAFAEA,中国二重型机械集团德阳万航模锻有限责任公司,,company,1,missing_tax_single_source_create_review
55,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,b91fcafd897d421bb1678b817b60a2f8,中国人寿保险股份有限公司喀什分公司,,company,1,missing_tax_single_source_create_review
56,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,152cd02406e14e0f9c4a2eb45cee46e0,中国人寿保险股份有限公司四川省分公司,,company;supplier,2,missing_tax_merge_identity_review
57,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,8aa1fd1488aa44288c96f29a50b3242e,中国人寿财产保险股份有限公司,,company,1,missing_tax_single_source_create_review
58,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,4adef577665e4956be95216f47a885c0,中国人寿财产保险股份有限公司喀什地区中心支公司,,company,1,missing_tax_single_source_create_review
59,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,115C3FA1E8894E72A7B7BDD47DEA5D12,中国人寿财产保险股份有限公司德阳市中心支公司,,company;supplier,2,missing_tax_merge_identity_review
60,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,8ddb1e53ed8a41e49110e09604099ae4,中国人寿财产保险股份有限公司德阳市中心支公司（供应商）,,company,1,missing_tax_single_source_create_review
61,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,501bff3e0f264a98823ce18de30a96d6,中国人寿财产保险股份有限公司绵阳市中心支公司,,company;supplier,2,missing_tax_merge_identity_review
62,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,43722ead06e44b06aecb349ba1542833,中国人寿财产保险股份有限公司重庆市分公司,,company;supplier,2,missing_tax_merge_identity_review
63,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,970ab18486a8479599787c16776216a3,中国人寿财产保险股份有限公司重庆市荣昌区支公司,,company,1,missing_tax_single_source_create_review
65,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,18f8838dbc8246a98be7319a977d41b1,中国人民武装警察部队新疆维吾尔自治区总队机动第五支队保障处,,company,1,missing_tax_single_source_create_review
66,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,4b8cbcf5d70b475f8f22ec7d1c5cb03e,中国人民解放军 77626 部队,,company,1,missing_tax_single_source_create_review
70,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,75856b88637d498a91136df27cb54110,中国人民解放军32167部队保障部,,company,1,missing_tax_single_source_create_review
71,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,bd25c868bb234837815e671eca032883,中国人民解放军32167部队保障部收缴户,,company,1,missing_tax_single_source_create_review
73,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,4affd143bf654c8884505e419bc89c7d,中国人民解放军77561部队收缴户,,company,1,missing_tax_single_source_create_review
75,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,fec5e9cbeb044404b157529b54a0996b,中国人民解放军77626部队保障部,,company,1,missing_tax_single_source_create_review
76,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,42d9b83e18a94c178721fbfd11ccb5a7,中国人民解放军95696部队,,company,1,missing_tax_single_source_create_review
77,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,9EBEBD05FDAC4BC0BB6F717BFBECB9D1,中国人民解放军四川省德阳市旌阳区人民武装部,,company,1,missing_tax_single_source_create_review
78,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,77e46fa12d9f4d25b5df2d63df571691,中国人民解放军第5719工厂,,company,1,missing_tax_single_source_create_review
80,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,27af3fdab1a541888120f261ac87d78e,中国人民解放军陆军特色医学中心,,company,2,missing_tax_merge_identity_review
82,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,5a2fcb1ba1a245209a5e59f8ec6415e1,中国人民财产保险股份有限公司四川省分公司,,company,1,missing_tax_single_source_create_review
83,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,15354c616f5046169ee325fd62f4c4b1,中国人民财产保险股份有限公司德阳市分公司,,company;supplier,3,missing_tax_merge_identity_review
84,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,289644a188dd43b8a44390c8adacd7ef,中国人民财产保险股份有限公司泸州市分公司,,company,1,missing_tax_single_source_create_review
85,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,e537f4c5623b47069829ce89e7562748,中国人民财产保险股份有限公司綦江支公司,,company,1,missing_tax_single_source_create_review
86,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,d1b45a16029a49cc8ee37c155054e542,中国人民财产保险股份有限公司绵阳市分公司,,company,1,missing_tax_single_source_create_review
87,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,a04f457584c64b4e8b03b1f15e5676cd,中国人民财产保险股份有限公司遂宁市分公司,,company,1,missing_tax_single_source_create_review
88,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,bf2e89d5218f480e81b3534124f60f82,中国人民财产股份有限公司广安市分公司,,company,1,missing_tax_single_source_create_review
89,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,C8E48F3E40A840C3BF23E99F060F36D6,中国共产党德阳市旌阳区委员办公室,,company,1,missing_tax_single_source_create_review
90,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,D93116B7B10342E8BE832AE47365AFDB,中国共产党德阳市旌阳区纪律检查委员会,,company,1,missing_tax_single_source_create_review
92,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,0a7b5c3731dc4ea2a450d181d095c12b,中国农业发展银行,,company,1,missing_tax_single_source_create_review
93,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,d390e5974d4942bc818d974e81d03c0e,中国农业发展银行四川省分行,,company,1,missing_tax_single_source_create_review
94,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,529831f7a7694f03920b1f98fa098755,中国农业银行,,company,1,missing_tax_single_source_create_review
96,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,eac566373fa44172b5246071183ce2db,中国大唐集团财务有限公司,,company,1,missing_tax_single_source_create_review
97,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,dcbcfa37bcf947379d5021b8da0a32d5,中国大地财产保险股份有限公司四川分公司,,company;supplier,2,missing_tax_merge_identity_review
98,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,22cd1150acbb4f57bbd4b5647c4a4595,中国大地财产保险股份有限公司西藏分公司,,company,1,missing_tax_single_source_create_review
99,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,254b7e80a98f43c58330333358d92cd4,中国大地财产保险股份有限公司重庆分公司涪陵中心支公司,,company,1,missing_tax_single_source_create_review
100,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,fdb0dc4222b7454fad455dcfb70debd2,中国太平洋财产保险股份有限公司天津分公司,,company,1,missing_tax_single_source_create_review
101,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,fdfe1027f30d4be1ae5071c9845eec39,中国太平洋财产保险股份有限公司宜宾中心支公司,,company,1,missing_tax_single_source_create_review
102,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,60f35363f252419aa7c35bd977451011,中国太平洋财产保险股份有限公司广元中心支公司,,company,1,missing_tax_single_source_create_review
103,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,f9319dd3e70a4a88a9b36ecbd1044712,中国太平洋财产保险股份有限公司泸州中心支公司,,company,1,missing_tax_single_source_create_review
104,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,97ffc26330394ef1b56c2afc5a7f5d66,中国太平洋财产保险股份有限公司重庆分公司,,company,1,missing_tax_single_source_create_review
105,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,ff7297147f014a9bb38d77cff575e014,中国工商银行,,company,1,missing_tax_single_source_create_review
108,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,317dfb0a49914aedbc71a4784b85e282,中国平安财产保险股份有限公司天津分公司,,company,4,missing_tax_merge_identity_review
109,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,caffb87d3a654c3681dd1bfc659a86bc,中国平安财产保险股份有限公司重庆分公司,,company;supplier,2,missing_tax_merge_identity_review
110,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,269D7E9D1400424683B5F4E04C1B1A06,中国建筑一局（集团）有限公司,,company,2,missing_tax_merge_identity_review
111,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,9D598AA886B8493D8143D98EF587F685,中国建筑第八工程局有限公司,,company,2,missing_tax_merge_identity_review
112,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,4e1beb51a1024c5381a64cc72dcb47df,中国建筑第六工程局有限公司,,company,2,missing_tax_merge_identity_review
113,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,099cc4630a5b49d09cb90f70ed8144b3,中国建筑第四工程局有限公司,,company,2,missing_tax_merge_identity_review
114,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,BD0B8260A59D4280BB0081F885FB4340,中国建筑第四工程局有限公司】,,company,1,missing_tax_single_source_create_review
115,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,5fa445578bfa42b6a5c22698955c1421,中国建设银行,,company,1,missing_tax_single_source_create_review
116,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,caaa9b6445d24ba1a58a5706d2b77778,中国建设银行股份有限公司,,company,1,missing_tax_single_source_create_review
117,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,f9107291d076496f8aa376ae028a6826,中国建设银行股份有限公司广州天河支行,,company,1,missing_tax_single_source_create_review
118,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,64a283f0da8447d2bbf2b815fa4737f5,中国机械总院集团北京机电研究所有限公司,,company,1,missing_tax_single_source_create_review
119,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,2dc5de81fff64fda8373debaecaac98a,中国机电工程招标有限公司,,company,6,missing_tax_merge_identity_review
121,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,593aca1fc8a6426ca8b11630c0e6d51c,中国核工业建设股份有限公司,,company,1,missing_tax_single_source_create_review
122,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,A0FABF68EF6E4579A22E70844AE02979,中国民用航空飞行学院,,company,1,missing_tax_single_source_create_review
126,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,519ac7a8b8354e48bef8585b044bc32c,中国石化销售股份有限公司四川攀枝花石油分公司,,company;supplier,2,missing_tax_merge_identity_review
127,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,0c463cdcf2284967a092a80b71c6faa6,中国石化销售股份有限公司四川绵阳石油分公司杨家加油站,,company,1,missing_tax_single_source_create_review
128,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,46b24ee0bbe4486091aac576e06250ad,中国石化销售股份有限公司广东广州石油分公司,,company,1,missing_tax_single_source_create_review
129,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,bd5e58e7613d4e0ba03cf63d269a977b,中国石化销售股份有限公司广东石油分公司,,company,1,missing_tax_single_source_create_review
130,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,3aeb666c83e84a8b9f5868a07947b1cd,中国石化销售股份有限公司重庆三峡石油有分公司,,company,1,missing_tax_single_source_create_review
131,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,c1ca66d8d7194899aabbd166bc81000b,中国石化集团西南石油局有限公司培训中心,,company,1,missing_tax_single_source_create_review
132,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,1459E0CA0CFD444C8B5212B596490A04,中国石油天然气第七建设有限公司,,company,2,missing_tax_merge_identity_review
133,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,b4a7d7b0567f4c2e81365b88d61b185e,中国石油天然气股份有限公司四川德阳销售分公司,,company,1,missing_tax_single_source_create_review
134,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,04a8710a44ed45328929449164d6de56,中国石油天然气股份有限公司四川销售分公司,,company,4,missing_tax_merge_identity_review
135,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,f1ea39a2460b4471908e0505ff5b22b4,中国石油天然气股份有限公司西藏拉萨销售分公司,,company,1,missing_tax_single_source_create_review
136,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,bfe31581e936417bb1e1129db3c64c37,中国石油天然气股份有限公司西藏销售分公司,,company,1,missing_tax_single_source_create_review
137,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,7a5ab4a11e454a21a4bb37f4c21e5eb3,中国石油天然气股份有限公司重庆渝北销售分公司,,company,1,missing_tax_single_source_create_review
138,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,319C44FE7C3B4DAB8B2CD2F9B26471CE,中国石油天然气股份有限公司青海格尔木销售分公司,,company,1,missing_tax_single_source_create_review
139,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,e4e03480425f42f2874e5057411f891e,中国石油天然气股份有限公司青海销售分公司,,company,1,missing_tax_single_source_create_review
140,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,F911367968014FE49D16970D8EE584B8,中国移动四川公司乐山分公司,,company,1,missing_tax_single_source_create_review
141,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,918748C835464BF4B87D3F8C9488B1A5,中国移动四川公司天府新区分公司,,company,1,missing_tax_single_source_create_review
147,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,B693A65E3FA24EF9B3BF125FFB709A4E,中国移动通信集团四川有限公司德阳分公司,,company,1,missing_tax_single_source_create_review
148,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,BC479EED8D8B4B3485D9309AE05265AF,中国移动通信集团四川有限公司成都分公司,,company,1,missing_tax_single_source_create_review
149,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,1D8CD8B42D314D869150313EF836C1D6,中国移动通信集团四川有限公司眉山分公司,,company,1,missing_tax_single_source_create_review
150,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,235DC5FBD338480BB6322FC527C2A018,中国移动通信集团四川有限公司绵阳分公司,,company,1,missing_tax_single_source_create_review
151,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,9068AF324EFF4044A5054E35322B5BF9,中国移动通信集团四川有限公司雅安分公司,,company,1,missing_tax_single_source_create_review
152,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,9B581193F61B4416A9553DEAF85B29B8,中国移动通信集团有限公司乐山分公司,,company,1,missing_tax_single_source_create_review
153,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,77fd53ab84cd43c68837e42305749db4,中国移动通信集团有限公司四川分公司,,company,1,missing_tax_single_source_create_review
154,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,B626B00FAAE44A94B194E0662903B49B,中国移动通信集团有限公司四川巴中分公司,,company,1,missing_tax_single_source_create_review
155,missing_tax_merge_identity_review,missing_tax_number;deduplicated_group_not_create_only,cooperat_company,587c5af87ae14c5392b4406df6c6551c,中国第二重型机械集团(德阳)万安物业发展有限公司,,company,2,missing_tax_merge_identity_review
156,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,d1af09ef518946ee8fc69c6ea614ff3a,中国第二重型机械集团德阳万航模锻有限责任公司,,company,1,missing_tax_single_source_create_review
157,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,608B77A96BEA467D9CC65621CE53E20B,中国第二重型机械集团德阳万路运业有限公司,,company,1,missing_tax_single_source_create_review
158,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,c10a75642ff44c29b304138e5c89b513,中国航发成都发动机有限公司,,company,1,missing_tax_single_source_create_review
159,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,0DA6497A8F5C4B9E80C6D2F0BC482100,中国航发航空科技股份有限公司,,company,1,missing_tax_single_source_create_review
160,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,856ad55448a8423085f2cc572ec1f8dc,中国融通集团信息技术有限公司,,company,1,missing_tax_single_source_create_review
161,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,71E18636655341A6A127CFFD48B6448F,中国邮政储蓄银行股份有限公司德阳市分行,,company,1,missing_tax_single_source_create_review
162,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,57822067795845d7802849576225ad53,中国铁建大桥工程局集团有限公司,,company,1,missing_tax_single_source_create_review
163,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,132b471844ca4819b3c17c2dc358f5dd,中国铁建大桥工程局集团有限公司族阳区地下综合管廊项目经理部,,company,1,missing_tax_single_source_create_review
164,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,a2358ad9e1be429c9b605f8841069de5,中国铁建财务有限公司,,company,1,missing_tax_single_source_create_review
165,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,393f2942d2034a7db1b0d845d1f43390,中国铁路成都局集团有限公司成都车站,,company,1,missing_tax_single_source_create_review
166,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,de3c199825ab41879ce0ecce6bb072d9,中国铁路成都局集团有限公司涪陵车务段,,company,1,missing_tax_single_source_create_review
167,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,8d4c667bb55d4771acdcf453262b7812,中国铁路成都局集团有限公司绵阳车务段,,company,1,missing_tax_single_source_create_review
168,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,3892ed1062ce477c9f631e11c90101f3,中国铁路成都局集团有限公司西昌车务段,,company,1,missing_tax_single_source_create_review
169,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,5c32dca460ea4eec8ee9d6a0c1328f52,中国铁路成都局集团有限公司遵义车务段,,company,1,missing_tax_single_source_create_review
170,missing_tax_single_source_create_review,missing_tax_number,cooperat_company,e55fe2d13659439db9f35fb5428054ba,中国铁路成都局集团有限公司重庆车务段,,company,1,missing_tax_single_source_create_review
